;Refrigerator;Boiler;Wash_Dryer;Dish_Washer;Solar_Thermal_Pumping_Station;Laptop_Computer;Television;Home_Theater_PC;Kettle;Toaster;Microwave;Computer_Monitor;Audio_System;Vaccum_Cleaner;Hair_Dryer;Hair_Straighteners;Clothing_Iron;Oven;Fan;Washing_Machine;EV;Electric_Water_Heater;Washing_Machine_2;Total_Power
821;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
822;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
823;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
824;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
825;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
826;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
827;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
828;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
829;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
830;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
831;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
832;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
833;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
834;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
835;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
836;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
837;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
838;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
839;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
863;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
864;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
865;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
866;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
867;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
868;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
869;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
870;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
871;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
872;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
873;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
874;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
875;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
876;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
877;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
878;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
879;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
880;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
881;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
882;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
883;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
884;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
885;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
886;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
887;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
888;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
889;75;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
890;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
891;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
892;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
893;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
894;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
895;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
896;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
897;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
898;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
899;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
900;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
901;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
902;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
903;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
904;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
905;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
906;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
907;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
908;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
909;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
910;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
911;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
912;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
913;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
914;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
915;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
916;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
917;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
918;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
919;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
920;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
921;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
922;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
923;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
924;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
925;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
926;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
927;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
928;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
929;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
930;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
931;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
932;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
933;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
934;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
935;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
936;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
937;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
938;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
939;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
940;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
941;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
942;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
943;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
944;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
945;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
946;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
947;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
948;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
949;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
950;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
951;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
952;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
953;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
954;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
955;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
956;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
957;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
958;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
959;75;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
960;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
961;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
962;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
963;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
964;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
965;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
966;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
967;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
968;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
969;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
970;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
971;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
972;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
973;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
974;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
975;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
976;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
977;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
978;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
979;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
980;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
981;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
982;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
983;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
984;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
985;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
986;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
987;0;0;0;0;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
988;0;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1297
989;0;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1297
990;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
991;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
992;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
993;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
994;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
995;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
996;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
997;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
998;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
999;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1000;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1001;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1002;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1003;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1004;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1005;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1006;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1007;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1008;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1009;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1010;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1011;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1012;75;0;0;1200;0;32;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372
1013;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1014;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1015;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1016;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1017;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1018;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1019;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1020;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1021;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1022;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1023;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1024;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1025;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1026;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1027;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1028;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1029;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1030;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1031;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1032;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1033;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1034;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1035;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1036;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1037;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1038;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1039;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1040;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1041;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1042;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1043;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1044;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1045;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1046;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1047;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1048;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1049;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1050;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1051;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1052;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1053;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1054;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1055;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1056;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1057;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1058;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1059;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1060;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1061;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1062;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1063;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1064;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1065;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1066;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1067;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1068;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1069;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1070;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1071;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1072;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1073;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1074;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1075;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1076;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1077;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1078;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1079;75;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1340
1080;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1081;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1082;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1083;0;0;0;1200;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265
1084;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
1085;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
1086;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
1087;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
1088;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
1089;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
1090;0;0;0;1200;0;0;0;65;0;0;0;0;0;1750;0;0;0;0;0;0;0;0;0;3015
