;Tariff_mean
79949;0.0816
79950;0.0816
79951;0.0816
79952;0.0816
79953;0.0816
79954;0.0816
79955;0.0816
79956;0.0816
79957;0.0816
79958;0.0816
79959;0.0816
79960;0.0816
79961;0.0816
79962;0.0816
79963;0.0816
79964;0.0816
79965;0.0816
79966;0.0816
79967;0.0816
79968;0.0816
79969;0.0816
79970;0.0816
79971;0.0816
79972;0.0816
79973;0.0816
79974;0.0816
79975;0.0816
79976;0.0816
79977;0.0816
79978;0.0816
79979;0.0816
79980;0.0816
79981;0.0816
79982;0.0816
79983;0.0816
79984;0.0816
79985;0.0816
79986;0.0816
79987;0.0816
79988;0.0816
79989;0.0816
79990;0.0816
79991;0.0816
79992;0.0816
79993;0.0816
79994;0.0816
79995;0.0816
79996;0.0816
79997;0.0816
79998;0.0816
79999;0.0816
80000;0.0816
80001;0.0816
80002;0.0816
80003;0.0816
80004;0.0816
80005;0.0816
80006;0.0816
80007;0.0816
80008;0.0816
80009;0.0816
80010;0.0816
80011;0.0816
80012;0.0816
80013;0.0816
80014;0.0816
80015;0.0816
80016;0.0816
80017;0.0816
80018;0.0816
80019;0.0816
80020;0.0816
80021;0.0816
80022;0.0816
80023;0.0816
80024;0.0816
80025;0.0816
80026;0.0816
80027;0.0816
80028;0.0816
80029;0.0816
80030;0.0816
80031;0.0816
80032;0.0816
80033;0.0816
80034;0.0816
80035;0.0816
80036;0.0816
80037;0.0816
80038;0.0816
80039;0.0816
80040;0.0816
80041;0.0816
80042;0.0816
80043;0.0816
80044;0.0816
80045;0.0816
80046;0.0816
80047;0.0816
80048;0.0816
80049;0.0816
80050;0.0816
80051;0.0816
80052;0.0816
80053;0.0816
80054;0.0816
80055;0.0816
80056;0.0816
80057;0.0816
80058;0.0816
80059;0.0816
80060;0.0816
80061;0.0816
80062;0.0816
80063;0.0816
80064;0.0816
80065;0.0816
80066;0.0816
80067;0.0816
80068;0.0816
80069;0.0816
80070;0.0816
80071;0.0816
80072;0.0816
80073;0.0816
80074;0.0816
80075;0.0816
80076;0.0816
80077;0.0816
80078;0.0816
80079;0.0816
80080;0.0816
80081;0.0816
80082;0.0816
80083;0.0816
80084;0.0816
80085;0.0816
80086;0.0816
80087;0.0816
80088;0.0816
80089;0.0816
80090;0.0816
80091;0.0816
80092;0.0816
80093;0.0816
80094;0.0816
80095;0.0816
80096;0.0816
80097;0.0816
80098;0.0816
80099;0.0816
80100;0.0816
80101;0.0816
80102;0.0816
80103;0.0816
80104;0.0816
80105;0.0816
80106;0.0816
80107;0.0816
80108;0.0816
80109;0.0816
80110;0.0816
80111;0.0816
80112;0.0816
80113;0.0816
80114;0.0816
80115;0.0816
80116;0.0816
80117;0.0816
80118;0.0816
80119;0.0816
80120;0.0816
80121;0.0816
80122;0.0816
80123;0.0816
80124;0.0816
80125;0.0816
80126;0.0816
80127;0.0816
80128;0.0816
80129;0.0816
80130;0.0816
80131;0.0816
80132;0.0816
80133;0.0816
80134;0.0816
80135;0.0816
80136;0.0816
80137;0.0816
80138;0.0816
80139;0.0816
80140;0.0816
80141;0.0816
80142;0.0816
80143;0.0816
80144;0.0816
80145;0.0816
80146;0.0816
80147;0.0816
80148;0.0816
80149;0.0816
80150;0.0816
80151;0.0816
80152;0.0816
80153;0.0816
80154;0.0816
80155;0.0816
80156;0.0816
80157;0.0816
80158;0.0816
80159;0.0816
80160;0.0816
80161;0.0816
80162;0.0816
80163;0.0816
80164;0.0816
80165;0.0816
80166;0.0816
80167;0.0816
80168;0.0816
80169;0.0816
80170;0.0816
80171;0.0816
80172;0.0816
80173;0.0816
80174;0.0816
80175;0.0816
80176;0.0816
80177;0.0816
80178;0.0816
80179;0.0816
80180;0.0816
80181;0.0816
80182;0.0816
80183;0.0816
80184;0.0816
80185;0.0816
80186;0.0816
80187;0.0816
80188;0.0816
80189;0.0816
80190;0.0816
80191;0.0816
80192;0.0816
80193;0.0816
80194;0.0816
80195;0.0816
80196;0.0816
80197;0.0816
80198;0.0816
80199;0.0816
80200;0.0816
80201;0.0816
80202;0.0816
80203;0.0816
80204;0.0816
80205;0.0816
80206;0.0816
80207;0.0816
80208;0.0816
80209;0.0816
80210;0.0816
80211;0.0816
80212;0.0816
80213;0.0816
80214;0.0816
80215;0.0816
80216;0.0816
80217;0.0816
80218;0.0816
80219;0.0816
80220;0.0816
80221;0.0816
80222;0.0816
80223;0.0816
80224;0.0816
80225;0.0816
80226;0.0816
80227;0.0816
80228;0.0816
80229;0.0816
80230;0.0816
80231;0.0816
80232;0.0816
80233;0.0816
80234;0.0816
80235;0.0816
80236;0.0816
80237;0.0816
80238;0.0816
80239;0.0816
80240;0.0816
80241;0.0816
80242;0.0816
80243;0.0816
80244;0.0816
80245;0.0816
80246;0.0816
80247;0.0816
80248;0.0816
80249;0.0816
80250;0.0816
80251;0.0816
80252;0.0816
80253;0.0816
80254;0.0816
80255;0.0816
80256;0.0816
80257;0.0816
80258;0.0816
80259;0.0816
80260;0.0816
80261;0.0816
80262;0.0816
80263;0.0816
80264;0.0816
80265;0.0816
80266;0.0816
80267;0.0816
80268;0.0816
80269;0.0816
80270;0.0816
80271;0.0816
80272;0.0816
80273;0.0816
80274;0.0816
80275;0.0816
80276;0.0816
80277;0.0816
80278;0.0816
80279;0.0816
80280;0.0816
80281;0.0816
80282;0.0816
80283;0.0816
80284;0.0816
80285;0.0816
80286;0.0816
80287;0.0816
80288;0.0816
80289;0.0816
80290;0.0816
80291;0.0816
80292;0.0816
80293;0.0816
80294;0.0816
80295;0.0816
80296;0.0816
80297;0.0816
80298;0.0816
80299;0.0816
80300;0.0816
80301;0.0816
80302;0.0816
80303;0.0816
80304;0.0816
80305;0.0816
80306;0.0816
80307;0.0816
80308;0.0816
80309;0.0816
80310;0.0816
80311;0.0816
80312;0.0816
80313;0.0816
80314;0.0816
80315;0.0816
80316;0.0816
80317;0.0816
80318;0.0816
80319;0.0816
80320;0.0816
80321;0.0816
80322;0.0816
80323;0.0816
80324;0.0816
80325;0.0816
80326;0.0816
80327;0.0816
80328;0.0816
80329;0.0816
80330;0.0816
80331;0.0816
80332;0.0816
80333;0.0816
80334;0.0816
80335;0.0816
80336;0.0816
80337;0.0816
80338;0.0816
80339;0.0816
80340;0.0816
80341;0.0816
80342;0.0816
80343;0.0816
80344;0.0816
80345;0.0816
80346;0.0816
80347;0.0816
80348;0.0816
80349;0.0816
80350;0.0816
80351;0.0816
80352;0.0816
80353;0.0816
80354;0.0816
80355;0.0816
80356;0.0816
80357;0.0816
80358;0.0816
80359;0.0816
80360;0.0816
80361;0.0816
80362;0.0816
80363;0.0816
80364;0.0816
80365;0.0816
80366;0.0816
80367;0.0816
80368;0.0816
80369;0.0816
80370;0.0816
80371;0.0816
80372;0.0816
80373;0.0816
80374;0.0816
80375;0.0816
80376;0.0816
80377;0.0816
80378;0.0816
80379;0.0816
80380;0.0816
80381;0.0816
80382;0.0816
80383;0.0816
80384;0.0816
80385;0.0816
80386;0.0816
80387;0.0816
80388;0.0816
80389;0.0816
80390;0.0816
80391;0.0816
80392;0.0816
80393;0.0816
80394;0.0816
80395;0.0816
80396;0.0816
80397;0.0816
80398;0.0816
80399;0.0816
80400;0.0816
80401;0.0816
80402;0.0816
80403;0.0816
80404;0.0816
80405;0.0816
80406;0.0816
80407;0.0816
80408;0.0816
80409;0.0816
80410;0.0816
80411;0.0816
80412;0.0816
80413;0.0816
80414;0.0816
80415;0.0816
80416;0.0816
80417;0.0816
80418;0.0816
80419;0.0816
80420;0.0816
80421;0.0816
80422;0.0816
80423;0.0816
80424;0.0816
80425;0.0816
80426;0.0816
80427;0.0816
80428;0.0816
80429;0.0816
80430;0.0816
80431;0.0816
80432;0.0816
80433;0.0816
80434;0.0816
80435;0.0816
80436;0.0816
80437;0.0816
80438;0.0816
80439;0.0816
80440;0.0816
80441;0.0816
80442;0.0816
80443;0.0816
80444;0.0816
80445;0.0816
80446;0.0816
80447;0.0816
80448;0.0816
80449;0.0816
80450;0.0816
80451;0.0816
80452;0.0816
80453;0.0816
80454;0.0816
80455;0.0816
80456;0.0816
80457;0.0816
80458;0.0816
80459;0.0816
80460;0.0816
80461;0.0816
80462;0.0816
80463;0.0816
80464;0.0816
80465;0.0816
80466;0.0816
80467;0.0816
80468;0.0816
80469;0.0816
80470;0.0816
80471;0.0816
80472;0.0816
80473;0.0816
80474;0.0816
80475;0.0816
80476;0.0816
80477;0.0816
80478;0.0816
80479;0.0816
80480;0.0816
80481;0.0816
80482;0.0816
80483;0.0816
80484;0.0816
80485;0.0816
80486;0.0816
80487;0.0816
80488;0.0816
80489;0.0816
80490;0.0816
80491;0.0816
80492;0.0816
80493;0.0816
80494;0.0816
80495;0.0816
80496;0.0816
80497;0.0816
80498;0.0816
80499;0.0816
80500;0.0816
80501;0.0816
80502;0.0816
80503;0.0816
80504;0.0816
80505;0.0816
80506;0.0816
80507;0.0816
80508;0.0816
80509;0.0816
80510;0.0816
80511;0.0816
80512;0.0816
80513;0.0816
80514;0.0816
80515;0.0816
80516;0.0816
80517;0.0816
80518;0.0816
80519;0.0816
80520;0.0816
80521;0.0816
80522;0.0816
80523;0.0816
80524;0.0816
80525;0.0816
80526;0.0816
80527;0.0816
80528;0.0816
80529;0.0816
80530;0.0816
80531;0.0816
80532;0.0816
80533;0.0816
80534;0.0816
80535;0.0816
80536;0.0816
80537;0.0816
80538;0.0816
80539;0.0816
80540;0.0816
80541;0.0816
80542;0.0816
80543;0.0816
80544;0.0816
80545;0.0816
80546;0.0816
80547;0.0816
80548;0.0816
80549;0.0816
80550;0.0816
80551;0.0816
80552;0.0816
80553;0.0816
80554;0.0816
80555;0.0816
80556;0.0816
80557;0.0816
80558;0.0816
80559;0.0816
80560;0.0816
80561;0.0816
80562;0.0816
80563;0.0816
80564;0.0816
80565;0.0816
80566;0.0816
80567;0.0816
80568;0.0816
80569;0.0816
80570;0.0816
80571;0.0816
80572;0.0816
80573;0.0816
80574;0.0816
80575;0.0816
80576;0.0816
80577;0.0816
80578;0.0816
80579;0.0816
80580;0.0816
80581;0.0816
80582;0.0816
80583;0.0816
80584;0.0816
80585;0.0816
80586;0.0816
80587;0.0816
80588;0.0816
80589;0.0816
80590;0.0816
80591;0.0816
80592;0.0816
80593;0.0816
80594;0.0816
80595;0.0816
80596;0.0816
80597;0.0816
80598;0.0816
80599;0.0816
80600;0.0816
80601;0.0816
80602;0.0816
80603;0.0816
80604;0.0816
80605;0.0816
80606;0.0816
80607;0.0816
80608;0.0816
80609;0.0816
80610;0.0816
80611;0.0816
80612;0.0816
80613;0.0816
80614;0.0816
80615;0.0816
80616;0.0816
80617;0.0816
80618;0.0816
80619;0.0816
80620;0.0816
80621;0.0816
80622;0.0816
80623;0.0816
80624;0.0816
80625;0.0816
80626;0.0816
80627;0.0816
80628;0.0816
80629;0.0816
80630;0.0816
80631;0.0816
80632;0.0816
80633;0.0816
80634;0.0816
80635;0.0816
80636;0.0816
80637;0.0816
80638;0.0816
80639;0.0816
80640;0.0816
80641;0.0816
80642;0.0816
80643;0.0816
80644;0.0816
80645;0.0816
80646;0.0816
80647;0.0816
80648;0.0816
80649;0.0816
80650;0.0816
80651;0.0816
80652;0.0816
80653;0.0816
80654;0.0816
80655;0.0816
80656;0.0816
80657;0.0816
80658;0.0816
80659;0.0816
80660;0.0816
80661;0.0816
80662;0.0816
80663;0.0816
80664;0.0816
80665;0.0816
80666;0.0816
80667;0.0816
80668;0.0816
80669;0.0816
80670;0.0816
80671;0.0816
80672;0.0816
80673;0.0816
80674;0.0816
80675;0.0816
80676;0.0816
80677;0.0816
80678;0.0816
80679;0.0816
80680;0.0816
80681;0.0816
80682;0.0816
80683;0.0816
80684;0.0816
80685;0.0816
80686;0.0816
80687;0.0816
80688;0.0816
80689;0.0816
80690;0.0816
80691;0.0816
80692;0.0816
80693;0.0816
80694;0.0816
80695;0.0816
80696;0.0816
80697;0.0816
80698;0.0816
80699;0.0816
80700;0.0816
80701;0.0816
80702;0.0816
80703;0.0816
80704;0.0816
80705;0.0816
80706;0.0816
80707;0.0816
80708;0.0816
80709;0.0816
80710;0.0816
80711;0.0816
80712;0.0816
80713;0.0816
80714;0.0816
80715;0.0816
80716;0.0816
80717;0.0816
80718;0.0816
80719;0.0816
80720;0.0816
80721;0.0816
80722;0.0816
80723;0.0816
80724;0.0816
80725;0.0816
80726;0.0816
80727;0.0816
80728;0.0816
80729;0.0816
80730;0.0816
80731;0.0816
80732;0.0816
80733;0.0816
80734;0.0816
80735;0.0816
80736;0.0816
80737;0.0816
80738;0.0816
80739;0.0816
80740;0.0816
80741;0.0816
80742;0.0816
80743;0.0816
80744;0.0816
80745;0.0816
80746;0.0816
80747;0.0816
80748;0.0816
80749;0.0816
80750;0.0816
80751;0.0816
80752;0.0816
80753;0.0816
80754;0.0816
80755;0.0816
80756;0.0816
80757;0.0816
80758;0.0816
80759;0.0816
80760;0.0816
80761;0.0816
80762;0.0816
80763;0.0816
80764;0.0816
80765;0.0816
80766;0.0816
80767;0.0816
80768;0.0816
80769;0.0816
80770;0.0816
80771;0.0816
80772;0.0816
80773;0.0816
80774;0.0816
80775;0.0816
80776;0.0816
80777;0.0816
80778;0.0816
80779;0.0816
80780;0.0816
80781;0.0816
80782;0.0816
80783;0.0816
80784;0.0816
80785;0.0816
80786;0.0816
80787;0.0816
80788;0.0816
80789;0.0816
80790;0.0816
80791;0.0816
80792;0.0816
80793;0.0816
80794;0.0816
80795;0.0816
80796;0.0816
80797;0.0816
80798;0.0816
80799;0.0816
80800;0.0816
80801;0.0816
80802;0.0816
80803;0.0816
80804;0.0816
80805;0.0816
80806;0.0816
80807;0.0816
80808;0.0816
80809;0.0816
80810;0.0816
80811;0.0816
80812;0.0816
80813;0.0816
80814;0.0816
80815;0.0816
80816;0.0816
80817;0.0816
80818;0.0816
80819;0.0816
80820;0.0816
80821;0.0816
80822;0.0816
80823;0.0816
80824;0.0816
80825;0.0816
80826;0.0816
80827;0.0816
80828;0.0816
80829;0.0816
80830;0.0816
80831;0.0816
80832;0.0816
80833;0.0816
80834;0.0816
80835;0.0816
80836;0.0816
80837;0.0816
80838;0.0816
80839;0.0816
80840;0.0816
80841;0.0816
80842;0.0816
80843;0.0816
80844;0.0816
80845;0.0816
80846;0.0816
80847;0.0816
80848;0.0816
80849;0.0816
80850;0.0816
80851;0.0816
80852;0.0816
80853;0.0816
80854;0.0816
80855;0.0816
80856;0.0816
80857;0.0816
80858;0.0816
80859;0.0816
80860;0.0816
80861;0.0816
80862;0.0816
80863;0.0816
80864;0.0816
80865;0.0816
80866;0.0816
80867;0.0816
80868;0.0816
80869;0.0816
80870;0.0816
80871;0.0816
80872;0.0816
80873;0.0816
80874;0.0816
80875;0.0816
80876;0.0816
80877;0.0816
80878;0.0816
80879;0.0816
80880;0.0816
80881;0.0816
80882;0.0816
80883;0.0816
80884;0.0816
80885;0.0816
80886;0.0816
80887;0.0816
80888;0.0816
80889;0.0816
80890;0.0816
80891;0.0816
80892;0.0816
80893;0.0816
80894;0.0816
80895;0.0816
80896;0.0816
80897;0.0816
80898;0.0816
80899;0.0816
80900;0.0816
80901;0.0816
80902;0.0816
80903;0.0816
80904;0.0816
80905;0.0816
80906;0.0816
80907;0.0816
80908;0.0816
80909;0.0816
80910;0.0816
80911;0.0816
80912;0.0816
80913;0.0816
80914;0.0816
80915;0.0816
80916;0.0816
80917;0.0816
80918;0.0816
80919;0.0816
80920;0.0816
80921;0.0816
80922;0.0816
80923;0.0816
80924;0.0816
80925;0.0816
80926;0.0816
80927;0.0816
80928;0.0816
80929;0.0816
80930;0.0816
80931;0.0816
80932;0.0816
80933;0.0816
80934;0.0816
80935;0.0816
80936;0.0816
80937;0.0816
80938;0.0816
80939;0.0816
80940;0.0816
80941;0.0816
80942;0.0816
80943;0.0816
80944;0.0816
80945;0.0816
80946;0.0816
80947;0.0816
80948;0.0816
80949;0.0816
80950;0.0816
80951;0.0816
80952;0.0816
80953;0.0816
80954;0.0816
80955;0.0816
80956;0.0816
80957;0.0816
80958;0.0816
80959;0.0816
80960;0.0816
80961;0.0816
80962;0.0816
80963;0.0816
80964;0.0816
80965;0.0816
80966;0.0816
80967;0.0816
80968;0.0816
80969;0.0816
80970;0.0816
80971;0.0816
80972;0.0816
80973;0.0816
80974;0.0816
80975;0.0816
80976;0.0816
80977;0.0816
80978;0.0816
80979;0.0816
80980;0.0816
80981;0.0816
80982;0.0816
80983;0.0816
80984;0.0816
80985;0.0816
80986;0.0816
80987;0.0816
80988;0.0816
80989;0.0816
80990;0.0816
80991;0.0816
80992;0.0816
80993;0.0816
80994;0.0816
80995;0.0816
80996;0.0816
80997;0.0816
80998;0.0816
80999;0.0816
81000;0.0816
81001;0.0816
81002;0.0816
81003;0.0816
81004;0.0816
81005;0.0816
81006;0.0816
81007;0.0816
81008;0.0816
81009;0.0816
81010;0.0816
81011;0.0816
81012;0.0816
81013;0.0816
81014;0.0816
81015;0.0816
81016;0.0816
81017;0.0816
81018;0.0816
81019;0.0816
81020;0.0816
81021;0.0816
81022;0.0816
81023;0.0816
81024;0.0816
81025;0.0816
81026;0.0816
81027;0.0816
81028;0.0816
81029;0.0816
81030;0.0816
81031;0.0816
81032;0.0816
81033;0.0816
81034;0.0816
81035;0.0816
81036;0.0816
81037;0.0816
81038;0.0816
81039;0.0816
81040;0.0816
81041;0.0816
81042;0.0816
81043;0.0816
81044;0.0816
81045;0.0816
81046;0.0816
81047;0.0816
81048;0.0816
81049;0.0816
81050;0.0816
81051;0.0816
81052;0.0816
81053;0.0816
81054;0.0816
81055;0.0816
81056;0.0816
81057;0.0816
81058;0.0816
81059;0.0816
81060;0.0816
81061;0.0816
81062;0.0816
81063;0.0816
81064;0.0816
81065;0.0816
81066;0.0816
81067;0.0816
81068;0.0816
81069;0.0816
81070;0.0816
81071;0.0816
81072;0.0816
81073;0.0816
81074;0.0816
81075;0.0816
81076;0.0816
81077;0.0816
81078;0.0816
81079;0.0816
81080;0.0816
81081;0.0816
81082;0.0816
81083;0.0816
81084;0.0816
81085;0.0816
81086;0.0816
81087;0.0816
81088;0.0816
81089;0.0816
81090;0.0816
81091;0.0816
81092;0.0816
81093;0.0816
81094;0.0816
81095;0.0816
81096;0.0816
81097;0.0816
81098;0.0816
81099;0.0816
81100;0.0816
81101;0.0816
81102;0.0816
81103;0.0816
81104;0.0816
81105;0.0816
81106;0.0816
81107;0.0816
81108;0.0816
81109;0.0816
81110;0.0816
81111;0.0816
81112;0.0816
81113;0.0816
81114;0.0816
81115;0.0816
81116;0.0816
81117;0.0816
81118;0.0816
81119;0.0816
81120;0.0816
81121;0.0816
81122;0.0816
81123;0.0816
81124;0.0816
81125;0.0816
81126;0.0816
81127;0.0816
81128;0.0816
81129;0.0816
81130;0.0816
81131;0.0816
81132;0.0816
81133;0.0816
81134;0.0816
81135;0.0816
81136;0.0816
81137;0.0816
81138;0.0816
81139;0.0816
81140;0.0816
81141;0.0816
81142;0.0816
81143;0.0816
81144;0.0816
81145;0.0816
81146;0.0816
81147;0.0816
81148;0.0816
81149;0.0816
81150;0.0816
81151;0.0816
81152;0.0816
81153;0.0816
81154;0.0816
81155;0.0816
81156;0.0816
81157;0.0816
81158;0.0816
81159;0.0816
81160;0.0816
81161;0.0816
81162;0.0816
81163;0.0816
81164;0.0816
81165;0.0816
81166;0.0816
81167;0.0816
81168;0.0816
81169;0.0816
81170;0.0816
81171;0.0816
81172;0.0816
81173;0.0816
81174;0.0816
81175;0.0816
81176;0.0816
81177;0.0816
81178;0.0816
81179;0.0816
81180;0.0816
81181;0.0816
81182;0.0816
81183;0.0816
81184;0.0816
81185;0.0816
81186;0.0816
81187;0.0816
81188;0.0816
81189;0.0816
81190;0.0816
81191;0.0816
81192;0.0816
81193;0.0816
81194;0.0816
81195;0.0816
81196;0.0816
81197;0.0816
81198;0.0816
81199;0.0816
81200;0.0816
81201;0.0816
81202;0.0816
81203;0.0816
81204;0.0816
81205;0.0816
81206;0.0816
81207;0.0816
81208;0.0816
81209;0.0816
81210;0.0816
81211;0.0816
81212;0.0816
81213;0.0816
81214;0.0816
81215;0.0816
81216;0.0816
81217;0.0816
81218;0.0816
81219;0.0816
81220;0.0816
81221;0.0816
81222;0.0816
81223;0.0816
81224;0.0816
81225;0.0816
81226;0.0816
81227;0.0816
81228;0.0816
81229;0.0816
81230;0.0816
81231;0.0816
81232;0.0816
81233;0.0816
81234;0.0816
81235;0.0816
81236;0.0816
81237;0.0816
81238;0.0816
81239;0.0816
81240;0.0816
81241;0.0816
81242;0.0816
81243;0.0816
81244;0.0816
81245;0.0816
81246;0.0816
81247;0.0816
81248;0.0816
81249;0.0816
81250;0.0816
81251;0.0816
81252;0.0816
81253;0.0816
81254;0.0816
81255;0.0816
81256;0.0816
81257;0.0816
81258;0.0816
81259;0.0816
81260;0.0816
81261;0.0816
81262;0.0816
81263;0.0816
81264;0.0816
81265;0.0816
81266;0.0816
81267;0.0816
81268;0.0816
81269;0.0816
81270;0.0816
81271;0.0816
81272;0.0816
81273;0.0816
81274;0.0816
81275;0.0816
81276;0.0816
81277;0.0816
81278;0.0816
81279;0.0816
81280;0.0816
81281;0.0816
81282;0.0816
81283;0.0816
81284;0.0816
81285;0.0816
81286;0.0816
81287;0.0816
81288;0.0816
81289;0.0816
81290;0.0816
81291;0.0816
81292;0.0816
81293;0.0816
81294;0.0816
81295;0.0816
81296;0.0816
81297;0.0816
81298;0.0816
81299;0.0816
81300;0.0816
81301;0.0816
81302;0.0816
81303;0.0816
81304;0.0816
81305;0.0816
81306;0.0816
81307;0.0816
81308;0.0816
81309;0.0816
81310;0.0816
81311;0.0816
81312;0.0816
81313;0.0816
81314;0.0816
81315;0.0816
81316;0.0816
81317;0.0816
81318;0.0816
81319;0.0816
81320;0.0816
81321;0.0816
81322;0.0816
81323;0.0816
81324;0.0816
81325;0.0816
81326;0.0816
81327;0.0816
81328;0.0816
81329;0.0816
81330;0.0816
81331;0.0816
81332;0.0816
81333;0.0816
81334;0.0816
81335;0.0816
81336;0.0816
81337;0.0816
81338;0.0816
81339;0.0816
81340;0.0816
81341;0.0816
81342;0.0816
81343;0.0816
81344;0.0816
81345;0.0816
81346;0.0816
81347;0.0816
81348;0.0816
81349;0.0816
81350;0.0816
81351;0.0816
81352;0.0816
81353;0.0816
81354;0.0816
81355;0.0816
81356;0.0816
81357;0.0816
81358;0.0816
81359;0.0816
81360;0.0816
81361;0.0816
81362;0.0816
81363;0.0816
81364;0.0816
81365;0.0816
81366;0.0816
81367;0.0816
81368;0.0816
81369;0.0816
81370;0.0816
81371;0.0816
81372;0.0816
81373;0.0816
81374;0.0816
81375;0.0816
81376;0.0816
81377;0.0816
81378;0.0816
81379;0.0816
81380;0.0816
81381;0.0816
81382;0.0816
81383;0.0816
81384;0.0816
81385;0.0816
81386;0.0816
81387;0.0816
81388;0.0816
81389;0.0816
81390;0.0816
81391;0.0816
81392;0.0816
81393;0.0816
81394;0.0816
81395;0.0816
81396;0.0816
81397;0.0816
81398;0.0816
81399;0.0816
81400;0.0816
81401;0.0816
81402;0.0816
81403;0.0816
81404;0.0816
81405;0.0816
81406;0.0816
81407;0.0816
81408;0.0816
81409;0.0816
81410;0.0816
81411;0.0816
81412;0.0816
81413;0.0816
81414;0.0816
81415;0.0816
81416;0.0816
81417;0.0816
81418;0.0816
81419;0.0816
81420;0.0816
81421;0.0816
81422;0.0816
81423;0.0816
81424;0.0816
81425;0.0816
81426;0.0816
81427;0.0816
81428;0.0816
81429;0.0816
81430;0.0816
81431;0.0816
81432;0.0816
81433;0.0816
81434;0.0816
81435;0.0816
81436;0.0816
81437;0.0816
81438;0.0816
81439;0.0816
81440;0.0816
81441;0.0816
81442;0.0816
81443;0.0816
81444;0.0816
81445;0.0816
81446;0.0816
81447;0.0816
81448;0.0816
81449;0.0816
81450;0.0816
81451;0.0816
81452;0.0816
81453;0.0816
81454;0.0816
81455;0.0816
81456;0.0816
81457;0.0816
81458;0.0816
81459;0.0816
81460;0.0816
81461;0.0816
81462;0.0816
81463;0.0816
81464;0.0816
81465;0.0816
81466;0.0816
81467;0.0816
81468;0.0816
81469;0.0816
81470;0.0816
81471;0.0816
81472;0.0816
81473;0.0816
81474;0.0816
81475;0.0816
81476;0.0816
81477;0.0816
81478;0.0816
81479;0.0816
81480;0.0816
81481;0.0816
81482;0.0816
81483;0.0816
81484;0.0816
81485;0.0816
81486;0.0816
81487;0.0816
81488;0.0816
81489;0.0816
81490;0.0816
81491;0.0816
81492;0.0816
81493;0.0816
81494;0.0816
81495;0.0816
81496;0.0816
81497;0.0816
81498;0.0816
81499;0.0816
81500;0.0816
81501;0.0816
81502;0.0816
81503;0.0816
81504;0.0816
81505;0.0816
81506;0.0816
81507;0.0816
81508;0.0816
81509;0.0816
81510;0.0816
81511;0.0816
81512;0.0816
81513;0.0816
81514;0.0816
81515;0.0816
81516;0.0816
81517;0.0816
81518;0.0816
81519;0.0816
81520;0.0816
81521;0.0816
81522;0.0816
81523;0.0816
81524;0.0816
81525;0.0816
81526;0.0816
81527;0.0816
81528;0.0816
81529;0.0816
81530;0.0816
81531;0.0816
81532;0.0816
81533;0.0816
81534;0.0816
81535;0.0816
81536;0.0816
81537;0.0816
81538;0.0816
81539;0.0816
81540;0.0816
81541;0.0816
81542;0.0816
81543;0.0816
81544;0.0816
81545;0.0816
81546;0.0816
81547;0.0816
81548;0.0816
81549;0.0816
81550;0.0816
81551;0.0816
81552;0.0816
81553;0.0816
81554;0.0816
81555;0.0816
81556;0.0816
81557;0.0816
81558;0.0816
81559;0.0816
81560;0.0816
81561;0.0816
81562;0.0816
81563;0.0816
81564;0.0816
81565;0.0816
81566;0.0816
81567;0.0816
81568;0.0816
81569;0.0816
81570;0.0816
81571;0.0816
81572;0.0816
81573;0.0816
81574;0.0816
81575;0.0816
81576;0.0816
81577;0.0816
81578;0.0816
81579;0.0816
81580;0.0816
81581;0.0816
81582;0.0816
81583;0.0816
81584;0.0816
81585;0.0816
81586;0.0816
81587;0.0816
81588;0.0816
81589;0.0816
81590;0.0816
81591;0.0816
81592;0.0816
81593;0.0816
81594;0.0816
81595;0.0816
81596;0.0816
81597;0.0816
81598;0.0816
81599;0.0816
81600;0.0816
81601;0.0816
81602;0.0816
81603;0.0816
81604;0.0816
81605;0.0816
81606;0.0816
81607;0.0816
81608;0.0816
81609;0.0816
81610;0.0816
81611;0.0816
81612;0.0816
81613;0.0816
81614;0.0816
81615;0.0816
81616;0.0816
81617;0.0816
81618;0.0816
81619;0.0816
81620;0.0816
81621;0.0816
81622;0.0816
81623;0.0816
81624;0.0816
81625;0.0816
81626;0.0816
81627;0.0816
81628;0.0816
81629;0.0816
81630;0.0816
81631;0.0816
81632;0.0816
81633;0.0816
81634;0.0816
81635;0.0816
81636;0.0816
81637;0.0816
81638;0.0816
81639;0.0816
81640;0.0816
81641;0.0816
81642;0.0816
81643;0.0816
81644;0.0816
81645;0.0816
81646;0.0816
81647;0.0816
81648;0.0816
81649;0.0816
81650;0.0816
81651;0.0816
81652;0.0816
81653;0.0816
81654;0.0816
81655;0.0816
81656;0.0816
81657;0.0816
81658;0.0816
81659;0.0816
81660;0.0816
81661;0.0816
81662;0.0816
81663;0.0816
81664;0.0816
81665;0.0816
81666;0.0816
81667;0.0816
81668;0.0816
81669;0.0816
81670;0.0816
81671;0.0816
81672;0.0816
81673;0.0816
81674;0.0816
81675;0.0816
81676;0.0816
81677;0.0816
81678;0.0816
81679;0.0816
81680;0.0816
81681;0.0816
81682;0.0816
81683;0.0816
81684;0.0816
81685;0.0816
81686;0.0816
81687;0.0816
81688;0.0816
81689;0.0816
81690;0.0816
81691;0.0816
81692;0.0816
81693;0.0816
81694;0.0816
81695;0.0816
81696;0.0816
